0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14,2,1,15,1,0,7,4,4,0,0,0,12,9,0
1,2,1,9,4,4,11,1,4,0,0,0,12,38,0
1,2,9,9,4,4,3,1,2,1,0,0,12,38,0
0,2,8,15,1,4,10,3,4,1,0,0,0,38,0
11,2,0,15,1,2,3,0,4,1,0,0,12,38,0
12,1,11,11,15,5,0,4,2,0,0,0,12,38,0
10,2,0,11,15,0,7,4,4,0,0,0,12,38,0
12,2,1,8,2,3,5,4,4,1,0,10,12,38,0
9,2,0,8,2,4,2,1,4,1,0,0,13,38,0
9,2,9,15,1,2,9,0,4,1,0,0,13,38,1
8,2,1,11,15,0,2,1,4,1,0,0,13,38,0
1,2,8,15,1,4,0,1,0,0,0,0,8,38,0
9,2,0,9,4,2,9,0,4,1,0,0,13,38,1
10,3,0,9,4,2,3,0,4,1,3,0,4,38,1
13,2,1,11,15,2,3,0,4,1,1,0,13,38,1
1,1,8,15,1,0,5,1,2,1,0,0,13,38,0
10,1,1,15,1,2,12,0,4,1,0,0,13,38,1
11,2,1,15,1,0,6,4,4,1,0,0,15,38,1
8,2,0,15,1,2,11,5,4,0,0,0,12,38,0
11,2,8,9,4,2,3,0,4,1,0,0,12,38,1
4,2,0,15,1,0,0,1,4,0,0,0,1,38,0
10,4,1,11,15,2,2,0,4,1,0,0,13,38,0
11,4,1,12,5,2,9,0,4,1,0,0,12,38,0
11,2,0,1,13,0,6,4,3,0,0,0,13,32,0
1,2,0,11,15,4,6,1,4,1,0,0,12,38,0
9,2,1,11,15,2,7,0,2,1,0,0,12,38,0
11,2,0,7,3,2,3,5,4,0,0,0,13,38,1
2,2,8,14,6,2,9,0,4,1,4,0,13,38,1
10,1,1,2,14,2,12,0,4,1,0,0,13,38,0
14,2,1,3,8,6,8,1,2,0,0,0,10,38,0
8,2,0,8,2,5,2,1,4,1,0,0,12,38,0
8,3,0,9,4,4,4,1,4,0,0,0,13,38,0
11,2,1,15,1,2,13,0,4,1,0,0,12,38,0
8,2,1,10,7,4,9,3,4,1,0,0,12,38,0
8,2,8,15,1,4,5,4,4,0,0,0,12,38,0
1,2,1,11,15,4,13,1,4,1,0,0,12,38,0
1,2,1,15,1,2,11,0,4,1,0,0,13,38,0
9,2,0,11,15,4,5,1,4,0,0,0,13,38,0
14,2,0,0,12,2,7,5,4,0,0,0,0,38,0
9,1,8,15,1,2,10,0,4,1,0,0,12,38,0
0,2,8,11,15,4,5,3,4,1,0,0,11,38,0
8,2,1,15,1,4,2,4,4,1,0,0,12,38,0
12,4,8,15,1,0,3,1,4,1,0,0,13,38,0
9,4,0,11,15,5,7,4,4,0,0,0,12,38,0
3,2,1,1,13,6,0,4,4,0,0,0,12,38,0
9,2,8,11,15,2,6,5,2,0,0,0,12,38,0
9,0,9,8,2,0,2,4,2,0,0,0,12,38,1
3,2,1,1,13,4,6,1,4,0,0,0,12,38,0
9,2,0,11,15,2,6,0,4,1,0,0,12,38,0
9,2,1,11,15,2,12,5,4,0,0,0,10,38,0
8,2,1,1,13,2,7,0,4,1,0,0,12,25,0
8,2,0,9,4,4,13,1,4,1,0,0,14,38,0
13,2,1,9,4,2,11,0,4,1,0,0,11,38,1
12,2,8,15,1,2,9,0,4,1,0,0,13,38,1
1,2,0,11,15,4,5,4,2,0,0,0,12,38,0
13,4,9,9,4,2,9,0,4,1,0,0,15,38,1
0,2,0,11,15,4,5,3,0,1,0,0,13,38,0
11,3,1,12,5,2,3,0,4,1,0,0,13,38,0
11,2,10,5,10,5,7,4,4,0,0,0,12,25,0
8,4,0,11,15,5,2,1,4,1,0,0,11,38,0
12,2,0,12,5,0,3,4,4,1,0,0,12,38,0
1,2,9,11,15,4,2,3,4,1,0,0,12,38,0
13,2,0,11,15,2,9,0,4,1,0,0,12,38,0
0,2,8,1,13,4,11,3,4,1,0,0,1,38,0
10,2,0,8,2,2,2,0,4,1,0,12,12,38,1
1,2,1,10,7,4,9,1,4,0,0,0,3,38,0
8,2,9,9,4,2,3,5,4,1,0,0,12,38,1
9,4,0,7,3,0,11,4,4,0,0,0,11,38,0
14,1,8,9,4,4,9,1,4,0,0,0,12,38,0
1,4,0,15,1,2,2,0,4,1,0,0,13,38,0
14,2,0,11,15,2,11,0,4,1,0,0,12,38,1
14,2,1,11,15,2,2,0,4,1,0,0,12,38,0
1,2,1,11,15,2,6,0,4,1,0,0,12,38,0
8,4,9,9,4,4,12,1,4,1,0,0,12,38,0
0,2,1,15,1,4,11,3,4,0,0,0,9,38,0
8,2,0,15,1,4,0,1,4,1,0,0,15,38,0
0,2,1,1,13,4,7,3,4,1,0,0,12,38,0
13,2,0,0,12,2,2,0,4,1,0,11,13,38,1
14,3,0,9,4,0,9,1,4,1,0,0,4,38,0
15,2,0,5,10,4,13,1,4,1,0,0,13,38,1
8,2,1,9,4,2,9,0,4,1,1,0,12,1,1
1,2,0,9,4,4,0,3,4,0,0,0,12,38,0
1,2,8,11,15,4,11,3,4,1,0,0,12,38,0
11,4,1,14,6,2,9,0,4,1,0,11,13,38,1
1,2,1,15,1,4,12,1,4,1,0,0,12,38,0
12,2,1,9,4,4,9,1,4,0,0,0,13,38,0
9,2,8,9,4,4,12,1,4,1,0,0,12,38,0
0,2,1,15,1,4,0,3,4,1,0,0,10,38,0
15,2,0,5,10,0,7,1,4,0,0,0,12,38,0
11,1,1,6,11,2,7,0,4,1,0,0,12,38,0
9,4,1,7,3,4,4,1,4,1,0,0,12,38,0
12,2,0,11,15,4,0,4,2,0,0,0,11,38,0
13,2,10,12,5,2,2,0,4,1,0,0,12,38,1
8,2,1,11,15,4,2,1,0,1,0,0,12,38,0
9,1,9,11,15,5,3,1,2,1,0,0,12,38,0
0,2,1,0,12,4,7,3,4,0,0,0,9,38,0
13,2,1,12,5,0,9,1,4,0,1,0,15,38,0
1,2,8,11,15,4,2,1,4,1,0,0,12,38,0
1,2,8,11,15,2,5,0,4,1,0,0,13,38,0
1,1,1,9,4,4,9,3,4,1,0,0,12,38,0
1,2,0,9,4,4,7,3,4,0,0,0,8,38,0
10,2,1,11,15,4,5,3,4,1,0,0,15,38,0
8,2,9,11,15,2,13,0,2,1,0,0,13,38,0
13,4,0,11,15,2,3,0,4,1,0,0,10,38,0
13,3,0,9,4,2,11,0,4,1,0,0,14,38,0
12,2,0,14,6,2,9,0,4,1,3,0,13,38,1
1,2,1,9,4,4,11,3,4,0,0,0,8,38,0
11,2,10,1,13,6,7,1,2,0,0,0,8,38,0
2,2,0,6,11,6,8,4,2,0,0,0,9,38,0
8,2,0,8,2,2,13,0,4,1,0,0,14,38,0
12,2,8,6,11,3,5,4,4,1,0,0,12,7,0
8,2,0,11,15,4,4,3,2,1,0,0,15,38,0
9,2,1,11,15,2,11,0,4,1,0,0,13,38,1
10,4,8,11,15,2,11,0,4,1,0,0,2,38,0
9,2,1,15,1,2,3,0,4,1,0,0,12,38,1
12,2,8,9,4,2,11,0,4,1,0,0,9,38,1
12,4,1,15,1,4,7,4,2,0,0,0,12,38,0
12,1,0,0,12,5,7,4,2,0,0,0,12,38,0
11,2,1,15,1,2,2,0,4,1,3,0,15,38,1
8,2,0,9,4,2,0,5,2,0,0,0,12,38,1
14,4,0,11,15,2,2,0,4,1,0,0,15,38,0
0,2,8,11,15,4,7,3,4,0,0,0,1,38,0
0,2,8,9,4,4,5,1,4,1,0,0,12,38,0
9,2,1,9,4,2,3,0,4,1,3,0,15,38,1
12,3,8,4,9,2,13,0,4,1,0,0,13,4,0
13,4,8,10,7,2,9,0,4,1,0,0,15,38,1
1,2,0,11,15,0,2,1,4,1,0,0,14,38,0
15,2,1,11,15,2,2,0,4,1,0,0,12,38,0
0,2,1,15,1,4,5,3,4,1,0,0,12,38,0
9,2,1,15,1,2,11,0,4,1,0,0,13,38,1
8,2,0,15,1,2,2,0,4,1,0,0,13,38,0
13,3,1,10,7,5,9,1,4,1,0,0,12,38,1
8,1,10,11,15,0,0,4,4,0,0,0,12,38,0
3,2,0,11,15,2,2,0,4,1,0,0,8,38,0
8,5,1,9,4,2,12,0,4,1,0,0,12,38,1
0,2,0,15,1,4,7,3,4,1,0,0,8,38,0
1,2,11,11,15,4,3,2,4,1,0,0,13,38,0
9,2,8,10,7,2,9,0,1,1,0,0,12,35,1
10,5,1,15,1,5,3,1,4,0,0,0,13,38,0
1,2,8,11,15,4,6,3,4,0,0,0,10,38,0
8,5,0,15,1,4,0,4,1,0,0,0,12,29,0
9,2,0,11,15,2,2,0,4,1,0,0,13,38,0
11,2,1,5,10,2,2,0,4,1,0,0,11,38,0
11,2,1,11,15,2,6,0,4,1,0,0,12,38,1
11,4,9,2,14,2,5,0,2,1,0,0,12,38,1
9,2,8,12,5,4,11,1,4,1,0,0,15,38,0
1,2,0,15,1,4,9,1,4,1,0,0,12,38,0
11,1,1,12,5,4,9,1,4,1,0,0,11,38,0
0,2,0,15,1,4,11,1,4,0,0,0,9,38,0
11,2,9,7,3,0,9,4,4,0,1,0,12,38,1
1,5,8,15,1,2,13,0,4,1,0,0,12,38,0
11,2,8,11,15,2,2,0,2,1,0,0,12,38,1
1,2,1,6,11,4,6,1,4,1,0,11,12,38,0
12,0,0,15,1,0,3,1,4,1,0,0,12,38,0
0,4,9,1,13,4,4,3,4,1,0,0,1,38,0
9,2,1,9,4,2,3,0,4,1,0,0,12,38,1
13,3,1,11,15,2,11,0,4,1,0,0,13,38,1
0,2,8,11,15,4,11,3,4,0,0,0,12,38,0
0,2,0,2,14,4,7,3,4,1,0,0,8,38,0
9,2,8,15,1,2,0,0,4,1,0,0,12,25,0
8,2,0,11,15,4,2,1,4,1,0,0,13,38,0
14,4,1,11,15,6,3,1,4,1,0,0,13,38,0
8,1,0,11,15,4,10,3,4,1,0,0,13,38,0
10,2,1,8,2,2,2,0,4,1,0,0,12,31,1
9,4,1,11,15,2,2,0,4,1,0,0,12,38,1
1,1,10,15,1,5,3,4,2,1,0,0,12,38,0
0,5,0,1,13,4,0,3,4,0,0,0,0,38,0
9,2,1,11,15,0,3,1,4,0,0,0,12,38,0
11,1,0,9,4,2,9,5,4,0,0,0,14,38,0
11,2,1,12,5,4,3,1,4,1,0,0,11,5,0
1,2,1,11,15,4,7,2,4,1,0,0,10,38,0
13,1,0,15,1,2,4,0,4,1,0,0,12,38,0
1,2,1,15,1,4,6,3,2,0,0,0,13,38,0
11,2,8,15,1,2,9,0,4,1,0,0,13,38,0
0,2,9,15,1,4,9,3,4,1,0,0,8,38,0
1,5,9,9,4,4,12,1,4,0,0,0,8,38,0
9,2,1,12,5,4,9,1,4,1,0,0,15,38,1
8,2,0,12,5,2,12,0,4,1,0,11,12,38,1
8,2,1,9,4,4,9,3,4,0,0,0,12,30,0
0,2,10,11,15,4,11,3,4,0,0,0,8,38,0
9,1,0,9,4,4,9,1,4,1,0,0,13,38,0
8,2,8,9,4,6,11,4,4,0,0,10,12,4,0
0,2,1,15,1,4,5,3,4,1,0,0,10,38,0
8,4,0,15,1,2,2,0,4,1,0,0,12,38,0
12,2,8,10,7,0,9,4,4,0,5,0,2,38,1
11,2,0,9,4,0,3,3,4,0,0,0,13,38,1
10,2,8,2,14,2,7,0,2,1,0,0,12,22,0
11,2,8,15,1,4,11,1,2,1,0,0,12,38,0
15,2,1,11,15,2,2,0,4,1,0,0,11,38,0
0,2,1,1,13,4,7,2,4,1,0,0,9,38,0
8,2,8,9,4,2,9,0,4,1,0,0,12,38,0
9,2,0,15,1,0,0,4,2,0,0,0,12,38,0
10,2,1,8,2,2,12,0,4,1,0,0,12,38,0
9,1,9,9,4,0,0,4,4,0,0,0,11,15,0
8,2,8,11,15,5,7,4,2,0,0,0,12,38,0
9,2,1,11,15,2,6,0,4,1,0,0,12,38,0
0,5,9,11,15,4,12,3,4,0,0,0,12,38,0
0,2,1,15,1,4,11,3,4,0,0,0,8,38,0
9,2,1,9,4,2,3,0,4,1,0,0,13,38,1
9,2,1,11,15,4,7,1,4,1,0,0,12,38,0
11,2,0,11,15,2,2,0,4,1,0,12,15,38,0
8,2,8,9,4,4,9,1,4,1,0,0,12,38,0
13,1,0,11,15,2,3,0,4,1,0,0,12,38,1
11,2,1,9,4,2,3,0,4,1,1,0,13,38,1
11,2,0,11,15,2,11,5,4,0,0,0,12,38,0
0,2,8,15,1,4,7,1,4,0,0,0,8,38,0
8,2,8,11,15,2,7,0,4,1,0,0,12,25,0
1,2,9,15,1,4,7,1,4,0,0,0,9,38,0
14,2,1,15,1,0,0,1,1,0,0,0,12,38,0
1,2,1,8,2,2,0,0,4,1,0,13,13,38,0
1,2,9,8,2,4,7,3,4,0,0,0,8,38,0
9,2,8,15,1,2,2,0,4,1,0,0,12,38,0
9,2,0,15,1,4,11,1,2,0,0,0,11,38,0
11,5,8,9,4,2,9,0,4,1,0,0,13,38,0
14,2,1,11,15,6,7,4,2,0,0,0,8,38,0
11,2,8,9,4,2,12,0,4,1,0,0,12,38,1
0,2,1,15,1,4,7,2,4,0,0,0,9,38,0
14,4,1,11,15,2,13,0,4,1,0,0,3,38,0
11,2,1,12,5,4,3,1,4,0,3,0,13,38,1
1,2,0,8,2,4,12,3,4,1,0,0,12,38,0
0,2,9,2,14,4,5,3,4,1,0,0,8,38,0
11,1,0,9,4,2,9,5,4,0,0,0,12,38,1
14,2,1,11,15,2,13,0,4,1,1,0,12,38,1
9,2,8,15,1,4,0,3,2,0,0,0,12,38,0
8,2,8,1,13,4,2,3,2,1,0,0,12,13,0
12,5,1,9,4,2,9,0,4,1,0,0,11,38,0
8,5,9,9,4,2,3,0,4,1,1,0,12,38,1
0,2,8,9,4,4,9,4,4,1,0,0,8,38,0
14,4,0,0,12,2,2,0,4,1,0,0,12,38,0
1,2,1,11,15,4,13,4,4,1,0,0,13,38,0
10,2,0,11,15,4,5,1,4,1,0,0,12,38,0
1,2,0,8,2,4,2,3,4,1,0,0,11,38,0
13,2,8,11,15,2,13,0,4,1,0,0,12,38,1
9,1,0,9,4,4,9,1,4,0,0,0,13,38,0
12,0,1,11,15,2,0,5,4,0,0,0,12,38,1
10,2,0,11,15,4,4,1,2,1,0,0,12,38,0
9,2,0,11,15,4,7,1,4,0,0,0,8,38,0
14,1,10,11,15,2,0,5,4,0,0,0,11,38,1
9,1,0,11,15,0,10,4,4,1,0,0,12,31,0
13,3,0,10,7,2,3,0,4,1,0,0,3,38,1
13,2,9,9,4,4,11,1,4,1,0,0,14,38,1
9,2,8,0,12,5,7,4,4,0,0,0,12,38,0
8,5,8,15,1,3,7,2,4,1,0,0,12,38,0
0,2,1,15,1,2,11,5,4,0,0,0,10,10,0
12,4,0,9,4,0,11,1,4,0,0,0,13,38,0
9,2,1,11,15,4,6,1,4,1,0,0,12,38,0
1,2,1,15,1,4,4,1,4,0,0,0,11,38,0
10,2,9,4,9,5,4,1,4,1,0,0,10,12,0
8,2,8,11,15,0,2,4,4,1,0,0,14,38,0
10,2,8,8,2,2,12,5,4,0,0,0,9,38,1
14,2,0,11,15,4,11,1,4,1,0,0,11,38,0
1,1,8,8,2,0,12,1,4,1,0,0,14,38,0
9,2,0,15,1,0,0,4,4,0,0,0,12,38,0
11,2,8,9,4,2,11,0,4,1,0,0,13,38,1
13,2,8,15,1,4,12,1,4,1,0,0,12,38,0
8,2,1,8,2,4,6,1,4,0,0,11,12,38,0
10,2,0,8,2,2,3,0,4,1,0,0,13,38,1
11,4,0,15,1,2,3,0,4,1,0,0,15,38,0
10,2,8,9,4,4,11,1,3,0,0,0,14,38,1
11,2,1,15,1,0,0,1,2,0,0,0,11,38,0
15,4,0,11,15,2,4,0,4,1,0,13,13,38,0
0,2,8,2,14,4,6,3,4,1,0,0,10,38,0
12,2,0,8,2,2,12,0,4,1,0,0,13,38,1
11,3,0,9,4,2,12,0,4,1,0,0,12,38,0
1,2,1,11,15,4,11,1,4,0,0,0,12,38,0
15,2,0,11,15,2,13,0,4,1,0,0,15,38,1
0,2,1,15,1,4,7,2,2,1,0,0,8,38,0
15,2,0,11,15,2,6,0,4,1,0,0,12,38,0
1,2,9,11,15,4,6,1,2,1,0,0,12,38,0
12,2,0,12,5,4,12,1,4,1,0,0,11,38,1
11,2,8,9,4,2,3,0,4,1,0,11,12,8,1
11,2,1,7,3,0,2,1,4,1,0,0,12,38,0
1,2,0,11,15,4,7,3,2,1,0,11,10,38,0
2,4,9,1,13,4,4,4,4,1,0,0,8,38,0
8,2,0,11,15,0,0,4,4,0,0,0,11,38,0
0,2,1,1,13,4,11,3,4,0,0,0,8,38,0
9,2,8,11,15,2,2,0,4,1,0,0,13,38,1
9,2,1,9,4,2,9,0,4,1,0,0,13,38,1
2,2,8,9,4,2,9,0,4,1,0,0,12,38,1
0,2,1,11,15,4,13,3,4,1,0,0,10,38,0
8,2,1,11,15,5,7,3,4,0,0,0,11,38,0
11,2,0,15,1,0,3,1,4,1,0,0,13,38,0
0,2,1,15,1,4,0,3,4,1,0,0,12,38,0
0,2,0,0,12,4,4,3,4,1,0,0,8,38,0
12,4,0,11,15,2,7,5,4,0,0,0,3,21,0
11,2,8,8,2,4,9,1,4,0,0,0,15,38,0
14,2,1,15,1,2,2,0,4,1,0,0,13,38,1
2,2,1,11,15,2,13,0,4,1,0,0,13,38,0
12,2,1,11,15,2,13,0,4,1,0,0,13,38,1
12,2,1,8,2,4,0,4,4,1,0,0,12,38,0
8,2,1,12,5,4,9,1,4,0,0,0,13,38,0
8,2,1,8,2,4,12,3,4,1,0,0,12,38,0
8,2,0,11,15,6,0,1,4,0,0,0,12,38,0
9,2,0,11,15,2,3,0,4,1,0,11,15,38,0
14,2,0,11,15,6,13,4,4,1,0,7,12,38,1
15,2,1,11,15,6,7,1,4,0,0,0,12,38,0
10,2,13,11,15,5,6,4,4,0,0,0,9,38,0
11,2,8,15,1,4,0,1,4,1,0,0,9,38,0
1,3,1,9,4,4,11,3,4,1,0,0,12,38,0
13,2,1,15,1,2,0,5,4,0,0,0,12,38,1
1,2,8,15,1,4,5,3,4,1,0,0,12,38,0
4,4,1,11,15,2,3,0,4,1,0,0,12,38,0
14,2,0,11,15,2,6,0,4,1,0,0,12,38,0
1,2,11,11,15,0,0,1,4,1,0,0,12,38,0
11,2,1,9,4,0,9,1,4,0,0,0,13,38,1
1,2,9,9,4,4,3,1,4,1,0,0,13,38,0
15,2,0,11,15,6,4,1,4,1,0,0,0,38,0
0,2,1,1,13,4,11,3,4,1,0,0,8,38,0
9,2,1,15,1,2,2,0,4,1,0,0,13,38,0
13,2,1,15,1,2,9,0,4,1,0,0,12,38,1
15,1,8,9,4,6,9,1,4,0,0,0,13,38,0
14,2,9,11,15,2,2,0,4,1,0,0,12,38,1
11,2,0,15,1,0,9,1,4,1,0,0,12,38,0
10,1,0,11,15,0,7,1,4,0,0,0,13,38,0
10,2,0,9,4,2,3,0,4,1,0,0,13,38,1
10,2,1,9,4,2,2,0,4,1,0,0,12,38,0
8,2,0,11,15,4,2,3,4,1,0,0,8,38,0
15,2,0,12,5,6,9,1,4,0,0,0,12,38,1
1,2,0,8,2,0,0,1,4,0,0,0,14,38,0
12,4,1,11,15,2,11,0,4,1,0,0,13,38,0
1,2,0,9,4,4,9,1,4,0,0,0,12,38,0
12,5,9,10,7,0,9,3,4,1,0,0,13,38,1
9,2,0,11,15,4,13,3,4,1,0,0,12,38,0
9,1,1,11,15,4,0,3,4,0,0,0,12,38,0
14,2,1,11,15,2,7,0,4,1,0,0,12,38,1
9,2,1,9,4,4,9,3,4,0,0,0,12,38,0
12,2,0,9,4,4,3,1,4,0,0,0,14,38,1
0,2,1,1,13,4,0,3,4,0,0,0,8,38,0
11,2,1,11,15,2,4,0,4,1,0,0,12,25,0
12,2,8,1,13,2,3,0,4,1,0,0,13,38,0
8,3,1,15,1,2,3,0,4,1,0,0,3,38,0
9,2,0,11,15,2,6,0,4,1,0,0,12,38,0
1,2,9,15,1,4,11,1,4,0,0,0,8,38,0
0,2,0,0,12,4,5,1,4,1,0,0,12,38,0
0,2,9,1,13,4,11,3,4,1,0,0,10,38,0
10,2,1,15,1,2,4,0,4,1,0,0,13,38,1
8,4,8,9,4,5,9,3,4,1,0,0,12,38,0
11,2,0,9,4,2,3,0,4,1,0,0,12,38,1
1,2,0,15,1,4,13,3,4,1,0,0,13,38,0
3,4,1,12,5,2,11,0,4,1,1,0,12,38,1
13,4,1,9,4,2,11,0,1,1,0,13,12,2,1
14,2,8,4,9,0,7,4,2,1,0,0,9,38,0
11,2,1,9,4,2,3,0,4,1,0,0,15,38,1
1,2,1,11,15,4,5,4,2,0,0,0,0,38,0
10,2,10,8,2,0,0,4,4,0,0,0,12,38,0
10,2,0,11,15,2,13,0,4,1,0,0,12,38,1
0,2,9,11,15,4,0,1,4,0,0,0,10,38,0
12,2,0,6,11,0,6,1,4,0,0,0,12,38,0
9,2,8,9,4,2,0,2,4,1,0,0,12,29,1
1,2,0,11,15,2,2,0,4,1,0,0,3,38,0
10,2,0,9,4,2,11,0,4,1,0,0,13,38,1
9,2,8,15,1,2,2,5,4,0,0,0,15,38,0
1,2,1,9,4,4,3,3,4,1,0,0,10,38,0
13,4,10,11,15,2,11,0,2,1,0,0,12,38,0
8,2,1,8,2,0,12,1,4,0,0,0,13,38,0
9,4,9,9,4,4,3,1,4,1,0,0,12,38,0
8,2,1,8,2,2,0,5,1,0,0,0,12,18,0
10,2,1,9,4,2,9,0,4,1,1,0,13,38,1
11,4,1,14,6,2,4,0,4,1,0,0,2,38,1
10,2,1,12,5,2,9,0,4,1,0,0,12,38,0
12,2,9,15,1,0,11,3,4,1,0,0,14,38,0
0,2,8,9,4,4,3,3,4,0,0,0,13,38,0
8,2,0,9,4,2,3,0,4,1,0,0,13,38,1
8,2,0,11,15,2,12,0,4,1,0,0,12,38,0
15,1,0,5,10,2,7,0,4,1,0,0,14,38,0
13,4,1,6,11,2,2,0,4,1,0,0,8,38,0
0,2,0,11,15,4,5,3,4,0,0,0,12,38,0
9,2,1,11,15,4,11,1,4,1,0,0,13,38,0
12,2,1,11,15,0,6,1,4,0,0,0,11,38,0
10,2,1,15,1,0,6,1,4,1,0,0,14,38,0
1,2,1,9,4,4,9,3,2,1,0,0,8,38,0
10,4,1,11,15,0,5,3,4,1,0,0,1,38,0
13,2,0,15,1,2,12,0,4,1,0,0,12,38,0
1,2,0,11,15,4,11,1,4,1,0,0,10,38,0
10,2,8,15,1,0,2,1,4,1,0,0,12,38,0
13,4,9,0,12,2,4,0,4,1,0,0,15,38,0
9,2,1,15,1,4,2,1,4,1,0,0,12,38,0
1,2,11,11,15,4,11,3,2,1,0,0,12,38,0
10,2,1,9,4,2,3,0,4,1,3,0,13,38,1
11,2,1,12,5,2,9,5,1,0,0,0,13,34,0
2,3,0,11,15,2,3,0,1,1,0,0,12,38,1
5,4,1,11,15,2,3,0,4,1,0,0,10,38,0
0,2,1,15,1,4,7,3,4,1,0,0,8,38,0
1,2,8,15,1,4,11,1,4,1,0,0,9,38,0
1,2,0,15,1,4,13,4,4,1,0,0,12,38,0
11,2,8,4,9,2,6,5,4,0,0,0,11,25,0
10,2,0,15,1,2,0,5,2,0,0,0,12,38,0
9,2,8,11,15,2,6,0,4,1,0,0,12,38,0
10,2,1,11,15,2,6,0,4,1,0,0,12,38,0
13,2,1,12,5,2,3,0,4,1,0,0,15,38,1
0,2,0,15,1,4,11,1,4,0,0,0,12,38,0
9,2,9,3,8,3,8,1,4,0,0,0,12,12,0
11,2,1,11,15,0,6,1,4,1,0,0,14,38,0
13,1,8,13,0,2,7,0,4,1,0,0,12,38,0
1,2,9,11,15,2,0,5,4,0,0,0,12,25,0
10,2,1,1,13,2,6,0,4,1,0,0,12,38,1
10,2,1,11,15,2,2,0,4,1,0,0,7,38,1
12,2,0,12,5,4,9,1,4,0,0,0,9,38,0
11,2,1,14,6,2,9,0,4,1,0,13,12,38,1
9,2,1,11,15,2,2,0,4,1,0,0,10,38,0
8,2,0,9,4,4,11,1,4,1,0,0,12,38,1
8,2,0,7,3,0,7,4,0,0,0,0,12,38,0
9,2,10,11,15,2,6,0,2,1,0,0,12,38,0
10,3,1,11,15,2,3,0,4,1,0,0,12,38,1
0,2,8,11,15,4,7,1,4,0,0,0,13,38,0
0,2,8,11,15,2,6,0,4,1,0,0,12,38,0
13,1,1,15,1,0,3,4,2,0,0,0,11,38,0
10,2,1,15,1,0,0,4,4,0,0,0,12,38,0
9,3,0,9,4,2,3,5,4,0,0,12,13,38,1
11,2,8,15,1,0,2,4,4,1,0,0,11,38,0
11,4,9,15,1,0,4,4,4,1,0,0,12,38,0
11,5,1,11,15,2,9,5,4,0,0,0,12,38,1
11,2,8,12,5,2,3,0,4,1,0,0,12,38,1
13,2,8,5,10,6,7,4,2,0,0,0,12,38,0
0,2,1,11,15,4,7,3,4,0,0,0,8,38,0
13,2,1,15,1,2,3,0,4,1,0,0,12,38,0
11,3,10,15,1,2,11,0,4,1,0,0,3,38,1
9,1,8,0,12,0,13,1,4,1,0,0,12,38,0
9,4,0,9,4,2,3,0,4,1,0,0,12,38,1
11,2,1,7,3,2,3,0,4,1,0,0,12,38,1
1,2,1,15,1,2,9,0,4,1,0,0,13,38,0
9,2,1,11,15,0,6,1,4,0,0,0,11,38,0
9,2,8,9,4,2,2,0,4,1,0,0,3,25,0
9,2,11,0,12,0,3,4,4,0,0,0,12,38,0
8,2,0,11,15,2,13,0,4,1,0,0,12,38,0
0,2,9,11,15,4,7,3,4,0,0,0,8,38,0
9,3,9,15,1,2,11,0,4,1,0,0,15,38,1
14,4,1,11,15,2,2,0,4,1,0,0,8,38,0
12,2,1,9,4,2,3,0,1,1,0,0,12,18,1
9,2,1,11,15,2,2,0,4,1,0,0,11,38,1
8,2,1,9,4,4,12,1,4,0,0,0,11,38,0
2,2,0,9,4,6,3,1,4,1,0,13,12,38,1
10,2,1,11,15,2,2,0,4,1,0,0,12,38,0
11,2,0,11,15,4,13,4,4,1,0,0,3,38,0
1,2,1,15,1,4,11,1,4,0,0,0,12,38,0
0,2,8,15,1,4,3,1,4,0,0,0,12,38,0
10,5,1,12,5,2,9,0,4,1,0,0,11,38,1
5,2,1,11,15,6,7,1,2,0,0,0,12,38,0
9,2,1,11,15,0,5,3,4,1,0,0,12,38,0
12,2,0,11,15,4,0,1,4,0,0,0,12,38,0
0,2,8,7,3,4,0,1,4,0,0,0,12,38,0
15,4,1,11,15,4,4,4,4,1,0,0,12,38,0
11,1,9,11,15,6,10,1,4,1,0,0,12,38,1
15,2,8,8,2,0,7,1,4,0,0,0,8,38,0
11,2,9,11,15,4,2,3,2,0,0,0,11,38,0
12,2,9,11,15,0,0,4,4,0,0,0,12,38,0
11,2,0,11,15,0,2,4,4,1,0,0,12,38,0
13,2,0,15,1,6,9,1,4,0,0,0,12,38,0
12,2,1,9,4,4,11,1,4,1,0,10,12,38,0
11,2,1,8,2,2,6,0,4,1,0,0,12,38,0
13,4,0,11,15,2,2,0,4,1,0,0,10,38,0
12,2,1,11,15,2,0,0,4,1,0,0,13,38,1
9,2,8,11,15,4,3,1,4,1,0,0,13,38,0
14,2,0,11,15,2,3,0,4,1,0,0,14,38,1
11,2,0,12,5,0,9,1,4,1,0,0,13,38,0
12,0,0,9,4,0,3,4,4,1,0,0,15,38,1
10,2,0,15,1,2,6,0,4,1,0,0,12,38,0
10,3,9,9,4,2,3,0,4,1,3,0,13,38,1
0,2,1,15,1,4,7,3,4,1,0,0,12,38,0
13,2,1,10,7,2,9,0,4,1,0,11,2,38,1
10,5,9,11,15,2,9,5,4,0,0,0,12,38,1
1,1,0,9,4,4,9,3,4,0,0,0,15,38,0
8,2,1,11,15,4,7,3,4,1,0,0,8,38,0
14,2,9,9,4,2,0,0,4,1,0,0,12,38,0
2,2,8,11,15,5,6,1,2,1,0,0,12,38,0
